onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
64.578	n/a	32289	seqLearning_start	91	n/a	n/a	8
73.912	n/a	36956	learningBlock_1	31	n/a	n/a	8
73.93	n/a	36965	dot_no1_ON	11	n/a	n/a	8
74.52	n/a	37260	dot_no1_OFF	21	n/a	n/a	8
75.838	n/a	37919	dot_no6_ON	16	n/a	n/a	8
76.428	n/a	38214	dot_no6_OFF	26	n/a	n/a	8
77.748	n/a	38874	dot_no4_ON	14	n/a	n/a	8
78.338	n/a	39169	dot_no4_OFF	24	n/a	n/a	8
79.66	n/a	39830	dot_no2_ON	12	n/a	n/a	8
80.248	n/a	40124	dot_no2_OFF	22	n/a	n/a	8
81.57	n/a	40785	dot_no7_ON	17	n/a	n/a	8
82.158	n/a	41079	dot_no7_OFF	27	n/a	n/a	8
83.48	n/a	41740	dot_no3_ON	13	n/a	n/a	8
84.068	n/a	42034	dot_no3_OFF	23	n/a	n/a	8
85.388	n/a	42694	dot_no8_ON	18	n/a	n/a	8
85.978	n/a	42989	dot_no8_OFF	28	n/a	n/a	8
87.3	n/a	43650	dot_no5_ON	15	n/a	n/a	8
87.888	n/a	43944	dot_no5_OFF	25	n/a	n/a	8
89.21	n/a	44605	dot_no2_ON	12	n/a	n/a	8
89.798	n/a	44899	dot_no2_OFF	22	n/a	n/a	8
91.12	n/a	45560	dot_no7_ON	17	n/a	n/a	8
91.708	n/a	45854	dot_no7_OFF	27	1-5-6-8-7-3-7-4-2-7	1-6-4-2-7-3-8-5-2-7	8
127.534	n/a	63767	learningBlock_2	32	n/a	n/a	8
127.55	n/a	63775	dot_no1_ON	11	n/a	n/a	8
128.138	n/a	64069	dot_no1_OFF	21	n/a	n/a	8
129.46	n/a	64730	dot_no6_ON	16	n/a	n/a	8
130.048	n/a	65024	dot_no6_OFF	26	n/a	n/a	8
131.37	n/a	65685	dot_no4_ON	14	n/a	n/a	8
131.958	n/a	65979	dot_no4_OFF	24	n/a	n/a	8
133.28	n/a	66640	dot_no2_ON	12	n/a	n/a	8
133.868	n/a	66934	dot_no2_OFF	22	n/a	n/a	8
135.19	n/a	67595	dot_no7_ON	17	n/a	n/a	8
135.778	n/a	67889	dot_no7_OFF	27	n/a	n/a	8
137.1	n/a	68550	dot_no3_ON	13	n/a	n/a	8
137.688	n/a	68844	dot_no3_OFF	23	n/a	n/a	8
139.01	n/a	69505	dot_no8_ON	18	n/a	n/a	8
139.598	n/a	69799	dot_no8_OFF	28	n/a	n/a	8
140.92	n/a	70460	dot_no5_ON	15	n/a	n/a	8
141.508	n/a	70754	dot_no5_OFF	25	n/a	n/a	8
142.83	n/a	71415	dot_no2_ON	12	n/a	n/a	8
143.42	n/a	71710	dot_no2_OFF	22	n/a	n/a	8
144.74	n/a	72370	dot_no7_ON	17	n/a	n/a	8
145.328	n/a	72664	dot_no7_OFF	27	1-6-5-3-7-8-4-2-7-8	1-6-4-2-7-3-8-5-2-7	8
171.902	n/a	85951	learningBlock_3	33	n/a	n/a	8
171.91	n/a	85955	dot_no1_ON	11	n/a	n/a	8
172.498	n/a	86249	dot_no1_OFF	21	n/a	n/a	8
173.82	n/a	86910	dot_no6_ON	16	n/a	n/a	8
174.41	n/a	87205	dot_no6_OFF	26	n/a	n/a	8
175.73	n/a	87865	dot_no4_ON	14	n/a	n/a	8
176.318	n/a	88159	dot_no4_OFF	24	n/a	n/a	8
177.64	n/a	88820	dot_no2_ON	12	n/a	n/a	8
178.228	n/a	89114	dot_no2_OFF	22	n/a	n/a	8
179.55	n/a	89775	dot_no7_ON	17	n/a	n/a	8
180.14	n/a	90070	dot_no7_OFF	27	n/a	n/a	8
181.46	n/a	90730	dot_no3_ON	13	n/a	n/a	8
182.048	n/a	91024	dot_no3_OFF	23	n/a	n/a	8
