onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	n/a	22	n/a	n/a	6
111.204	n/a	55602	seqLearning_start	91	n/a	n/a	6
117.47	n/a	58735	learningBlock_1	31	n/a	n/a	6
117.49	n/a	58745	dot_no1_ON	11	n/a	n/a	6
118.08	n/a	59040	dot_no1_OFF	21	n/a	n/a	6
119.398	n/a	59699	dot_no6_ON	16	n/a	n/a	6
119.99	n/a	59995	dot_no6_OFF	26	n/a	n/a	6
121.308	n/a	60654	dot_no4_ON	14	n/a	n/a	6
121.888	n/a	60944	dot_no4_OFF	24	n/a	n/a	6
123.208	n/a	61604	dot_no2_ON	12	n/a	n/a	6
123.788	n/a	61894	dot_no2_OFF	22	n/a	n/a	6
125.108	n/a	62554	dot_no3_ON	13	n/a	n/a	6
125.688	n/a	62844	dot_no3_OFF	23	n/a	n/a	6
127.008	n/a	63504	dot_no5_ON	15	n/a	n/a	6
127.588	n/a	63794	dot_no5_OFF	25	n/a	n/a	6
128.908	n/a	64454	dot_no2_ON	12	n/a	n/a	6
129.488	n/a	64744	dot_no2_OFF	22	1-6-4-3-5-2-2	1-6-4-2-3-5-2	6
178.192	n/a	89096	learningBlock_2	32	n/a	n/a	6
178.2	n/a	89100	dot_no1_ON	11	n/a	n/a	6
178.79	n/a	89395	dot_no1_OFF	21	n/a	n/a	6
180.11	n/a	90055	dot_no6_ON	16	n/a	n/a	6
180.69	n/a	90345	dot_no6_OFF	26	n/a	n/a	6
182.01	n/a	91005	dot_no4_ON	14	n/a	n/a	6
182.59	n/a	91295	dot_no4_OFF	24	n/a	n/a	6
183.91	n/a	91955	dot_no2_ON	12	n/a	n/a	6
184.49	n/a	92245	dot_no2_OFF	22	n/a	n/a	6
185.81	n/a	92905	dot_no3_ON	13	n/a	n/a	6
186.39	n/a	93195	dot_no3_OFF	23	n/a	n/a	6
187.71	n/a	93855	dot_no5_ON	15	n/a	n/a	6
188.29	n/a	94145	dot_no5_OFF	25	n/a	n/a	6
189.61	n/a	94805	dot_no2_ON	12	n/a	n/a	6
190.19	n/a	95095	dot_no2_OFF	22	6-1-4-3-5-2-2	1-6-4-2-3-5-2	6
227.482	n/a	113741	learningBlock_3	33	n/a	n/a	6
227.49	n/a	113745	dot_no1_ON	11	n/a	n/a	6
228.07	n/a	114035	dot_no1_OFF	21	n/a	n/a	6
229.39	n/a	114695	dot_no6_ON	16	n/a	n/a	6
229.97	n/a	114985	dot_no6_OFF	26	n/a	n/a	6
231.29	n/a	115645	dot_no4_ON	14	n/a	n/a	6
231.87	n/a	115935	dot_no4_OFF	24	n/a	n/a	6
233.192	n/a	116596	dot_no2_ON	12	n/a	n/a	6
233.772	n/a	116886	dot_no2_OFF	22	n/a	n/a	6
235.09	n/a	117545	dot_no3_ON	13	n/a	n/a	6
235.672	n/a	117836	dot_no3_OFF	23	n/a	n/a	6
236.992	n/a	118496	dot_no5_ON	15	n/a	n/a	6
237.572	n/a	118786	dot_no5_OFF	25	n/a	n/a	6
238.892	n/a	119446	dot_no2_ON	12	n/a	n/a	6
239.472	n/a	119736	dot_no2_OFF	22	6-1-4-2-3-5-2	1-6-4-2-3-5-2	6
270.784	n/a	135392	learningBlock_4	34	n/a	n/a	6
270.792	n/a	135396	dot_no1_ON	11	n/a	n/a	6
271.382	n/a	135691	dot_no1_OFF	21	n/a	n/a	6
272.702	n/a	136351	dot_no6_ON	16	n/a	n/a	6
273.282	n/a	136641	dot_no6_OFF	26	n/a	n/a	6
274.602	n/a	137301	dot_no4_ON	14	n/a	n/a	6
275.182	n/a	137591	dot_no4_OFF	24	n/a	n/a	6
276.502	n/a	138251	dot_no2_ON	12	n/a	n/a	6
277.092	n/a	138546	dot_no2_OFF	22	n/a	n/a	6
278.412	n/a	139206	dot_no3_ON	13	n/a	n/a	6
278.992	n/a	139496	dot_no3_OFF	23	n/a	n/a	6
280.312	n/a	140156	dot_no5_ON	15	n/a	n/a	6
280.892	n/a	140446	dot_no5_OFF	25	n/a	n/a	6
282.212	n/a	141106	dot_no2_ON	12	n/a	n/a	6
282.802	n/a	141401	dot_no2_OFF	22	1-6-4-2-3-5-2	1-6-4-2-3-5-2	6
313.794	n/a	156897	learningBlock_5	35	n/a	n/a	6
313.802	n/a	156901	dot_no1_ON	11	n/a	n/a	6
314.382	n/a	157191	dot_no1_OFF	21	n/a	n/a	6
315.702	n/a	157851	dot_no6_ON	16	n/a	n/a	6
316.282	n/a	158141	dot_no6_OFF	26	n/a	n/a	6
317.604	n/a	158802	dot_no4_ON	14	n/a	n/a	6
318.182	n/a	159091	dot_no4_OFF	24	n/a	n/a	6
319.514	n/a	159757	dot_no2_ON	12	n/a	n/a	6
320.092	n/a	160046	dot_no2_OFF	22	n/a	n/a	6
321.414	n/a	160707	dot_no3_ON	13	n/a	n/a	6
321.994	n/a	160997	dot_no3_OFF	23	n/a	n/a	6
323.314	n/a	161657	dot_no5_ON	15	n/a	n/a	6
323.894	n/a	161947	dot_no5_OFF	25	n/a	n/a	6
325.214	n/a	162607	dot_no2_ON	12	n/a	n/a	6
325.794	n/a	162897	dot_no2_OFF	22	1-6-4-2-3-5-2	1-6-4-2-3-5-2	6
359.266	n/a	179633	seqLearning_stop	50	n/a	n/a	6
365.867	n/a	182933.5	boundary	boundary	n/a	n/a	6
