Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC462DZH,NaN,NaN,0,n/a
NDARAE866UVF,80276,30,1,n/a
NDARAL828WXM,NaN,NaN,0,n/a
NDARAX287BLD,NaN,NaN,0,n/a
NDARAY475AKD,85792,13,1,n/a
NDARBW026UGE,148385,14,1,n/a
NDARCA618DGA,93450,20,1,n/a
NDARCD296XU9,105776,28,1,n/a
NDARCG785NND,155338,16,1,n/a
NDARCH514JCT,NaN,NaN,0,n/a
NDARCH889NUF,NaN,NaN,0,n/a
NDARCJ433TCG,NaN,NaN,0,n/a
NDARCK162REX,168938,14,1,n/a
NDARCK481KRH,83644,39,1,n/a
NDARCR743RHQ,NaN,NaN,0,n/a
NDARCV378MMX,82295,25,1,n/a
NDARCW932EU6,98252,29,1,n/a
NDARCX462NVA,81397,22,1,n/a
NDARCZ388PF5,85295,18,1,n/a
NDARDC814WW2,NaN,NaN,0,n/a
NDARDG484ZJ1,82352,29,1,n/a
NDARDG747ULB,NaN,NaN,0,n/a
NDARDH305AV2,NaN,NaN,0,n/a
NDARDJ970ELG,96592,34,1,n/a
NDARDN996CPF,NaN,NaN,0,n/a
NDARDR439HY2,77900,41,1,n/a
NDARDR591AUC,NaN,NaN,0,n/a
NDARDU482DGK,109651,28,1,n/a
NDARDU602LPX,88176,15,1,n/a
NDARDU617ZW1,87492,17,1,n/a
NDARDV204BYM,82300,16,1,n/a
NDARDZ266KET,102052,13,1,n/a
NDARDZ440NGK,NaN,NaN,0,n/a
NDAREM609ZXW,81119,14,1,n/a
NDAREN151YXN,NaN,NaN,0,n/a
NDAREP505XAD,NaN,NaN,0,n/a
NDARER379GTP,NaN,NaN,0,n/a
NDAREU438HAF,80592,19,1,n/a
NDAREV848HWX,NaN,NaN,0,n/a
NDAREW074ZM2,84014,15,1,n/a
NDARFA804ZLW,109377,19,1,n/a
NDARFC203HCD,NaN,NaN,0,n/a
NDARFE555KXB,99616,25,1,n/a
NDARFT176NJP,84895,14,1,n/a
NDARFT615JZ6,95350,14,1,n/a
NDARFT787HJW,121752,13,1,n/a
NDARFU407YL4,150028,14,1,n/a
NDARGC170UK2,NaN,NaN,0,n/a
NDARGC559LN8,NaN,NaN,0,n/a
NDARGD414HBX,91526,18,1,n/a
NDARGK442YHH,85592,28,1,n/a
NDARGM439FZD,85192,34,1,n/a
NDARGM616DJC,NaN,NaN,0,n/a
NDARGP132PYA,NaN,NaN,0,n/a
NDARGT634DUJ,81294,28,1,n/a
NDARGU271CPG,113026,31,1,n/a
NDARGY959RN8,NaN,NaN,0,n/a
NDARHC814ZZL,NaN,NaN,0,n/a
NDARHE283KZN,99965,20,1,n/a
NDARHG260BM9,84695,15,1,n/a
NDARHH654ZF9,146201,28,1,n/a
NDARHH819LH3,NaN,NaN,0,n/a
NDARHL684WYU,198983,18,1,n/a
NDARHL822EJK,NaN,NaN,0,n/a
NDARHM611GDR,NaN,NaN,0,n/a
NDARHN078CDT,NaN,NaN,0,n/a
NDARHN224TPA,102363,10,1,n/a
NDARHP841RMR,84116,54,1,n/a
