Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC462DZH,NaN,NaN,0,n/a
NDARAE866UVF,123777,109,1,n/a
NDARAL828WXM,126752,109,1,n/a
NDARAX287BLD,123401,109,1,n/a
NDARAY475AKD,NaN,NaN,0,n/a
NDARBW026UGE,NaN,NaN,0,n/a
NDARCA618DGA,NaN,NaN,0,n/a
NDARCD296XU9,132002,109,1,n/a
NDARCG785NND,NaN,NaN,0,n/a
NDARCH514JCT,174952,109,1,n/a
NDARCH889NUF,127413,109,1,n/a
NDARCJ433TCG,146314,109,1,n/a
NDARCK162REX,NaN,NaN,0,n/a
NDARCK481KRH,119539,109,1,n/a
NDARCR743RHQ,124903,109,1,n/a
NDARCV378MMX,164338,109,1,n/a
NDARCW932EU6,176077,109,1,n/a
NDARCX462NVA,NaN,NaN,0,n/a
NDARCZ388PF5,NaN,NaN,0,n/a
NDARDC814WW2,128877,110,1,n/a
NDARDG484ZJ1,167529,109,1,n/a
NDARDG747ULB,NaN,NaN,0,n/a
NDARDH305AV2,136014,109,1,n/a
NDARDJ970ELG,127018,109,1,n/a
NDARDN996CPF,NaN,NaN,0,n/a
NDARDR439HY2,151477,109,1,n/a
NDARDR591AUC,128715,109,1,n/a
NDARDU482DGK,136252,109,1,n/a
NDARDU602LPX,169554,109,1,n/a
NDARDU617ZW1,NaN,NaN,0,n/a
NDARDV204BYM,NaN,NaN,0,n/a
NDARDZ266KET,NaN,NaN,0,n/a
NDARDZ440NGK,183973,109,1,n/a
NDAREM609ZXW,149390,109,1,n/a
NDAREN151YXN,NaN,NaN,0,n/a
NDAREP505XAD,134615,109,1,n/a
NDARER379GTP,159811,109,1,n/a
NDAREU438HAF,NaN,NaN,0,n/a
NDAREV848HWX,168352,109,1,n/a
NDAREW074ZM2,NaN,NaN,0,n/a
NDARFA804ZLW,182103,109,1,n/a
NDARFC203HCD,NaN,NaN,0,n/a
NDARFE555KXB,143537,109,1,n/a
NDARFT176NJP,156588,109,1,n/a
NDARFT615JZ6,168128,109,1,n/a
NDARFT787HJW,NaN,NaN,0,n/a
NDARFU407YL4,NaN,NaN,0,n/a
NDARGC170UK2,137915,109,1,n/a
NDARGC559LN8,NaN,NaN,0,n/a
NDARGD414HBX,NaN,NaN,0,n/a
NDARGK442YHH,124515,109,1,n/a
NDARGM439FZD,197635,109,1,n/a
NDARGM616DJC,NaN,NaN,0,n/a
NDARGP132PYA,225555,109,1,n/a
NDARGT634DUJ,158487,109,1,n/a
NDARGU271CPG,136402,109,1,n/a
NDARGY959RN8,160503,109,1,n/a
NDARHC814ZZL,120026,109,1,n/a
NDARHE283KZN,NaN,NaN,0,n/a
NDARHG260BM9,NaN,NaN,0,n/a
NDARHH654ZF9,203354,109,1,n/a
NDARHH819LH3,144701,109,1,n/a
NDARHL684WYU,NaN,NaN,0,n/a
NDARHL822EJK,127087,109,1,n/a
NDARHM611GDR,153010,109,1,n/a
NDARHN078CDT,161587,109,1,n/a
NDARHN224TPA,NaN,NaN,0,n/a
NDARHP841RMR,121914,109,1,n/a
NDARHZ476MJP,146728,109,1,n/a
NDARHZ814MHQ,231831,109,1,n/a
NDARJD235KZA,NaN,NaN,0,n/a
NDARJE070PLA,NaN,NaN,0,n/a
NDARJG494YDY,139264,109,1,n/a
NDARJG738WY6,314599,108,1,n/a
NDARJJ512AYJ,NaN,NaN,0,n/a
NDARJJ638NAC,163237,109,1,n/a
NDARJN928UPY,150051,109,1,n/a
NDARJT064LRE,158737,109,1,n/a
NDARJV411EH6,144377,109,1,n/a
NDARKC220LZG,NaN,NaN,0,n/a
NDARKE358TFU,NaN,NaN,0,n/a
NDARKF779EK2,134191,109,1,n/a
NDARKJ871YD6,NaN,NaN,0,n/a
NDARKK774VP5,171185,109,1,n/a
NDARKM568HJK,NaN,NaN,0,n/a
NDARKN477EBH,199428,109,1,n/a
NDARKP414AZ5,132002,109,1,n/a
NDARKV800DTW,127151,109,1,n/a
NDARKZ031NJZ,121326,109,1,n/a
NDARLA998XAC,NaN,NaN,0,n/a
NDARLD287MLP,163439,109,1,n/a
NDARLG987WB0,117977,109,1,n/a
NDARLH263KCL,NaN,NaN,0,n/a
NDARLJ280UCN,NaN,NaN,0,n/a
NDARLJ970DEY,161389,109,1,n/a
NDARLL894HC3,NaN,NaN,0,n/a
NDARLR039GJL,124339,109,1,n/a
NDARLR083PKF,136585,109,1,n/a
NDARLV812JXX,170352,109,1,n/a
NDARLZ007NHG,NaN,NaN,0,n/a
NDARMC481AWW,109977,109,1,n/a
NDARMC950EUL,175503,109,1,n/a
NDARME724FJE,NaN,NaN,0,n/a
NDARME789TD2,NaN,NaN,0,n/a
NDARMG239GUV,NaN,NaN,0,n/a
NDARMG741FDL,NaN,NaN,0,n/a
NDARMN695VFH,176236,109,1,n/a
