onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
89.378	n/a	44689	seqLearning_start	91	n/a	n/a	8
98.716	n/a	49358	learningBlock_1	31	n/a	n/a	8
98.732	n/a	49366	dot_no1_ON	11	n/a	n/a	8
99.322	n/a	49661	dot_no1_OFF	21	n/a	n/a	8
100.642	n/a	50321	dot_no6_ON	16	n/a	n/a	8
101.232	n/a	50616	dot_no6_OFF	26	n/a	n/a	8
102.552	n/a	51276	dot_no4_ON	14	n/a	n/a	8
103.142	n/a	51571	dot_no4_OFF	24	n/a	n/a	8
104.462	n/a	52231	dot_no2_ON	12	n/a	n/a	8
105.052	n/a	52526	dot_no2_OFF	22	n/a	n/a	8
106.374	n/a	53187	dot_no7_ON	17	n/a	n/a	8
106.962	n/a	53481	dot_no7_OFF	27	n/a	n/a	8
108.282	n/a	54141	dot_no3_ON	13	n/a	n/a	8
108.872	n/a	54436	dot_no3_OFF	23	n/a	n/a	8
110.192	n/a	55096	dot_no8_ON	18	n/a	n/a	8
110.782	n/a	55391	dot_no8_OFF	28	n/a	n/a	8
112.102	n/a	56051	dot_no5_ON	15	n/a	n/a	8
112.692	n/a	56346	dot_no5_OFF	25	n/a	n/a	8
114.012	n/a	57006	dot_no2_ON	12	n/a	n/a	8
114.602	n/a	57301	dot_no2_OFF	22	n/a	n/a	8
115.922	n/a	57961	dot_no7_ON	17	n/a	n/a	8
116.512	n/a	58256	dot_no7_OFF	27	1-6-8-5-2-3-7-8-5-8	1-6-4-2-7-3-8-5-2-7	8
147.706	n/a	73853	learningBlock_2	32	n/a	n/a	8
147.712	n/a	73856	dot_no1_ON	11	n/a	n/a	8
148.302	n/a	74151	dot_no1_OFF	21	n/a	n/a	8
149.622	n/a	74811	dot_no6_ON	16	n/a	n/a	8
150.212	n/a	75106	dot_no6_OFF	26	n/a	n/a	8
151.532	n/a	75766	dot_no4_ON	14	n/a	n/a	8
152.122	n/a	76061	dot_no4_OFF	24	n/a	n/a	8
153.442	n/a	76721	dot_no2_ON	12	n/a	n/a	8
154.032	n/a	77016	dot_no2_OFF	22	n/a	n/a	8
