onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
121.006	n/a	60503	seqLearning_start	91	n/a	n/a	8
130.336	n/a	65168	learningBlock_1	31	n/a	n/a	8
130.354	n/a	65177	dot_no1_ON	11	n/a	n/a	8
130.942	n/a	65471	dot_no1_OFF	21	n/a	n/a	8
132.262	n/a	66131	dot_no6_ON	16	n/a	n/a	8
132.852	n/a	66426	dot_no6_OFF	26	n/a	n/a	8
134.172	n/a	67086	dot_no4_ON	14	n/a	n/a	8
134.762	n/a	67381	dot_no4_OFF	24	n/a	n/a	8
136.082	n/a	68041	dot_no2_ON	12	n/a	n/a	8
136.672	n/a	68336	dot_no2_OFF	22	n/a	n/a	8
137.992	n/a	68996	dot_no7_ON	17	n/a	n/a	8
138.582	n/a	69291	dot_no7_OFF	27	n/a	n/a	8
139.902	n/a	69951	dot_no3_ON	13	n/a	n/a	8
140.492	n/a	70246	dot_no3_OFF	23	n/a	n/a	8
141.812	n/a	70906	dot_no8_ON	18	n/a	n/a	8
142.402	n/a	71201	dot_no8_OFF	28	n/a	n/a	8
143.722	n/a	71861	dot_no5_ON	15	n/a	n/a	8
144.312	n/a	72156	dot_no5_OFF	25	n/a	n/a	8
145.632	n/a	72816	dot_no2_ON	12	n/a	n/a	8
146.222	n/a	73111	dot_no2_OFF	22	n/a	n/a	8
147.542	n/a	73771	dot_no7_ON	17	n/a	n/a	8
148.132	n/a	74066	dot_no7_OFF	27	1-6-4-2-3-7-5-8-7-7	1-6-4-2-7-3-8-5-2-7	8
181.648	n/a	90824	learningBlock_2	32	n/a	n/a	8
181.664	n/a	90832	dot_no1_ON	11	n/a	n/a	8
182.252	n/a	91126	dot_no1_OFF	21	n/a	n/a	8
183.574	n/a	91787	dot_no6_ON	16	n/a	n/a	8
184.162	n/a	92081	dot_no6_OFF	26	n/a	n/a	8
185.484	n/a	92742	dot_no4_ON	14	n/a	n/a	8
186.072	n/a	93036	dot_no4_OFF	24	n/a	n/a	8
187.394	n/a	93697	dot_no2_ON	12	n/a	n/a	8
187.982	n/a	93991	dot_no2_OFF	22	n/a	n/a	8
189.304	n/a	94652	dot_no7_ON	17	n/a	n/a	8
189.892	n/a	94946	dot_no7_OFF	27	n/a	n/a	8
191.212	n/a	95606	dot_no3_ON	13	n/a	n/a	8
191.802	n/a	95901	dot_no3_OFF	23	n/a	n/a	8
193.124	n/a	96562	dot_no8_ON	18	n/a	n/a	8
193.712	n/a	96856	dot_no8_OFF	28	n/a	n/a	8
195.034	n/a	97517	dot_no5_ON	15	n/a	n/a	8
195.622	n/a	97811	dot_no5_OFF	25	n/a	n/a	8
196.942	n/a	98471	dot_no2_ON	12	n/a	n/a	8
197.532	n/a	98766	dot_no2_OFF	22	n/a	n/a	8
198.854	n/a	99427	dot_no7_ON	17	n/a	n/a	8
199.442	n/a	99721	dot_no7_OFF	27	1-6-4-2-7-3-8-5-7-1	1-6-4-2-7-3-8-5-2-7	8
224.52	n/a	112260	learningBlock_3	33	n/a	n/a	8
224.532	n/a	112266	dot_no1_ON	11	n/a	n/a	8
225.122	n/a	112561	dot_no1_OFF	21	n/a	n/a	8
226.444	n/a	113222	dot_no6_ON	16	n/a	n/a	8
227.032	n/a	113516	dot_no6_OFF	26	n/a	n/a	8
228.354	n/a	114177	dot_no4_ON	14	n/a	n/a	8
228.942	n/a	114471	dot_no4_OFF	24	n/a	n/a	8
230.262	n/a	115131	dot_no2_ON	12	n/a	n/a	8
230.852	n/a	115426	dot_no2_OFF	22	n/a	n/a	8
232.174	n/a	116087	dot_no7_ON	17	n/a	n/a	8
232.762	n/a	116381	dot_no7_OFF	27	n/a	n/a	8
234.084	n/a	117042	dot_no3_ON	13	n/a	n/a	8
234.672	n/a	117336	dot_no3_OFF	23	n/a	n/a	8
235.994	n/a	117997	dot_no8_ON	18	n/a	n/a	8
236.584	n/a	118292	dot_no8_OFF	28	n/a	n/a	8
237.904	n/a	118952	dot_no5_ON	15	n/a	n/a	8
238.492	n/a	119246	dot_no5_OFF	25	n/a	n/a	8
239.814	n/a	119907	dot_no2_ON	12	n/a	n/a	8
240.402	n/a	120201	dot_no2_OFF	22	n/a	n/a	8
241.724	n/a	120862	dot_no7_ON	17	n/a	n/a	8
242.312	n/a	121156	dot_no7_OFF	27	1-6-4-2-8-5-8-7-3-7	1-6-4-2-7-3-8-5-2-7	8
287.494	n/a	143747	learningBlock_4	34	n/a	n/a	8
287.504	n/a	143752	dot_no1_ON	11	n/a	n/a	8
288.092	n/a	144046	dot_no1_OFF	21	n/a	n/a	8
289.414	n/a	144707	dot_no6_ON	16	n/a	n/a	8
290.002	n/a	145001	dot_no6_OFF	26	n/a	n/a	8
291.324	n/a	145662	dot_no4_ON	14	n/a	n/a	8
291.914	n/a	145957	dot_no4_OFF	24	n/a	n/a	8
293.232	n/a	146616	dot_no2_ON	12	n/a	n/a	8
293.822	n/a	146911	dot_no2_OFF	22	n/a	n/a	8
295.144	n/a	147572	dot_no7_ON	17	n/a	n/a	8
295.732	n/a	147866	dot_no7_OFF	27	n/a	n/a	8
297.054	n/a	148527	dot_no3_ON	13	n/a	n/a	8
297.642	n/a	148821	dot_no3_OFF	23	n/a	n/a	8
298.964	n/a	149482	dot_no8_ON	18	n/a	n/a	8
299.552	n/a	149776	dot_no8_OFF	28	n/a	n/a	8
300.874	n/a	150437	dot_no5_ON	15	n/a	n/a	8
301.462	n/a	150731	dot_no5_OFF	25	n/a	n/a	8
302.784	n/a	151392	dot_no2_ON	12	n/a	n/a	8
303.372	n/a	151686	dot_no2_OFF	22	n/a	n/a	8
