onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.326	n/a	2163	video_start	82
167.316	n/a	83658	video_stop	102
167.88	n/a	83940	break cnt	break cnt
189.41	n/a	94705	9999	9999
