onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.996	n/a	1998	video_start	81
121.39	n/a	60695	video_stop	101
121.916	n/a	60958	break cnt	break cnt
141.428	n/a	70714	9999	9999
