onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
149.44	n/a	74720	seqLearning_start	91	n/a	n/a	8
158.42	n/a	79210	learningBlock_1	31	n/a	n/a	8
158.438	n/a	79219	dot_no1_ON	11	n/a	n/a	8
159.028	n/a	79514	dot_no1_OFF	21	n/a	n/a	8
160.346	n/a	80173	dot_no6_ON	16	n/a	n/a	8
160.936	n/a	80468	dot_no6_OFF	26	n/a	n/a	8
162.256	n/a	81128	dot_no4_ON	14	n/a	n/a	8
162.846	n/a	81423	dot_no4_OFF	24	n/a	n/a	8
164.168	n/a	82084	dot_no2_ON	12	n/a	n/a	8
164.756	n/a	82378	dot_no2_OFF	22	n/a	n/a	8
166.076	n/a	83038	dot_no7_ON	17	n/a	n/a	8
166.666	n/a	83333	dot_no7_OFF	27	n/a	n/a	8
167.988	n/a	83994	dot_no3_ON	13	n/a	n/a	8
168.578	n/a	84289	dot_no3_OFF	23	n/a	n/a	8
169.898	n/a	84949	dot_no8_ON	18	n/a	n/a	8
170.488	n/a	85244	dot_no8_OFF	28	n/a	n/a	8
171.808	n/a	85904	dot_no5_ON	15	n/a	n/a	8
172.396	n/a	86198	dot_no5_OFF	25	n/a	n/a	8
173.718	n/a	86859	dot_no2_ON	12	n/a	n/a	8
174.306	n/a	87153	dot_no2_OFF	22	n/a	n/a	8
175.628	n/a	87814	dot_no7_ON	17	n/a	n/a	8
176.216	n/a	88108	dot_no7_OFF	27	1-6-4-7-3-7-5-8-1-2	1-6-4-2-7-3-8-5-2-7	8
225.134	n/a	112567	learningBlock_2	32	n/a	n/a	8
225.146	n/a	112573	dot_no1_ON	11	n/a	n/a	8
225.738	n/a	112869	dot_no1_OFF	21	n/a	n/a	8
227.058	n/a	113529	dot_no6_ON	16	n/a	n/a	8
227.646	n/a	113823	dot_no6_OFF	26	n/a	n/a	8
228.968	n/a	114484	dot_no4_ON	14	n/a	n/a	8
229.556	n/a	114778	dot_no4_OFF	24	n/a	n/a	8
230.878	n/a	115439	dot_no2_ON	12	n/a	n/a	8
231.466	n/a	115733	dot_no2_OFF	22	n/a	n/a	8
232.788	n/a	116394	dot_no7_ON	17	n/a	n/a	8
233.376	n/a	116688	dot_no7_OFF	27	n/a	n/a	8
234.698	n/a	117349	dot_no3_ON	13	n/a	n/a	8
235.286	n/a	117643	dot_no3_OFF	23	n/a	n/a	8
236.608	n/a	118304	dot_no8_ON	18	n/a	n/a	8
237.196	n/a	118598	dot_no8_OFF	28	n/a	n/a	8
238.518	n/a	119259	dot_no5_ON	15	n/a	n/a	8
239.106	n/a	119553	dot_no5_OFF	25	n/a	n/a	8
240.428	n/a	120214	dot_no2_ON	12	n/a	n/a	8
241.016	n/a	120508	dot_no2_OFF	22	n/a	n/a	8
242.338	n/a	121169	dot_no7_ON	17	n/a	n/a	8
242.926	n/a	121463	dot_no7_OFF	27	6-1-4-3-7-5-2-8-3-7	1-6-4-2-7-3-8-5-2-7	8
287.776	n/a	143888	learningBlock_3	33	n/a	n/a	8
287.788	n/a	143894	dot_no1_ON	11	n/a	n/a	8
288.386	n/a	144193	dot_no1_OFF	21	n/a	n/a	8
289.708	n/a	144854	dot_no6_ON	16	n/a	n/a	8
290.298	n/a	145149	dot_no6_OFF	26	n/a	n/a	8
291.618	n/a	145809	dot_no4_ON	14	n/a	n/a	8
292.206	n/a	146103	dot_no4_OFF	24	n/a	n/a	8
293.528	n/a	146764	dot_no2_ON	12	n/a	n/a	8
294.116	n/a	147058	dot_no2_OFF	22	n/a	n/a	8
295.438	n/a	147719	dot_no7_ON	17	n/a	n/a	8
296.026	n/a	148013	dot_no7_OFF	27	n/a	n/a	8
297.348	n/a	148674	dot_no3_ON	13	n/a	n/a	8
297.936	n/a	148968	dot_no3_OFF	23	n/a	n/a	8
299.258	n/a	149629	dot_no8_ON	18	n/a	n/a	8
299.848	n/a	149924	dot_no8_OFF	28	n/a	n/a	8
301.168	n/a	150584	dot_no5_ON	15	n/a	n/a	8
301.756	n/a	150878	dot_no5_OFF	25	n/a	n/a	8
303.078	n/a	151539	dot_no2_ON	12	n/a	n/a	8
303.668	n/a	151834	dot_no2_OFF	22	n/a	n/a	8
304.988	n/a	152494	dot_no7_ON	17	n/a	n/a	8
305.578	n/a	152789	dot_no7_OFF	27	1-6-7-4-8-3-2-5-1-7	1-6-4-2-7-3-8-5-2-7	8
337.304	n/a	168652	learningBlock_4	34	n/a	n/a	8
337.318	n/a	168659	dot_no1_ON	11	n/a	n/a	8
337.906	n/a	168953	dot_no1_OFF	21	n/a	n/a	8
339.228	n/a	169614	dot_no6_ON	16	n/a	n/a	8
339.816	n/a	169908	dot_no6_OFF	26	n/a	n/a	8
341.138	n/a	170569	dot_no4_ON	14	n/a	n/a	8
341.728	n/a	170864	dot_no4_OFF	24	n/a	n/a	8
343.048	n/a	171524	dot_no2_ON	12	n/a	n/a	8
343.638	n/a	171819	dot_no2_OFF	22	n/a	n/a	8
344.958	n/a	172479	dot_no7_ON	17	n/a	n/a	8
345.548	n/a	172774	dot_no7_OFF	27	n/a	n/a	8
346.868	n/a	173434	dot_no3_ON	13	n/a	n/a	8
347.458	n/a	173729	dot_no3_OFF	23	n/a	n/a	8
348.778	n/a	174389	dot_no8_ON	18	n/a	n/a	8
349.368	n/a	174684	dot_no8_OFF	28	n/a	n/a	8
350.688	n/a	175344	dot_no5_ON	15	n/a	n/a	8
351.278	n/a	175639	dot_no5_OFF	25	n/a	n/a	8
352.598	n/a	176299	dot_no2_ON	12	n/a	n/a	8
353.188	n/a	176594	dot_no2_OFF	22	n/a	n/a	8
354.508	n/a	177254	dot_no7_ON	17	n/a	n/a	8
355.098	n/a	177549	dot_no7_OFF	27	7-1-6-4-5-8-7-1-1-7	1-6-4-2-7-3-8-5-2-7	8
389.262	n/a	194631	learningBlock_5	35	n/a	n/a	8
389.278	n/a	194639	dot_no1_ON	11	n/a	n/a	8
389.868	n/a	194934	dot_no1_OFF	21	n/a	n/a	8
391.188	n/a	195594	dot_no6_ON	16	n/a	n/a	8
391.778	n/a	195889	dot_no6_OFF	26	n/a	n/a	8
393.098	n/a	196549	dot_no4_ON	14	n/a	n/a	8
393.688	n/a	196844	dot_no4_OFF	24	n/a	n/a	8
395.008	n/a	197504	dot_no2_ON	12	n/a	n/a	8
395.598	n/a	197799	dot_no2_OFF	22	n/a	n/a	8
396.918	n/a	198459	dot_no7_ON	17	n/a	n/a	8
397.508	n/a	198754	dot_no7_OFF	27	n/a	n/a	8
398.828	n/a	199414	dot_no3_ON	13	n/a	n/a	8
399.418	n/a	199709	dot_no3_OFF	23	n/a	n/a	8
400.738	n/a	200369	dot_no8_ON	18	n/a	n/a	8
401.328	n/a	200664	dot_no8_OFF	28	n/a	n/a	8
402.648	n/a	201324	dot_no5_ON	15	n/a	n/a	8
403.238	n/a	201619	dot_no5_OFF	25	n/a	n/a	8
404.558	n/a	202279	dot_no2_ON	12	n/a	n/a	8
405.148	n/a	202574	dot_no2_OFF	22	n/a	n/a	8
406.468	n/a	203234	dot_no7_ON	17	n/a	n/a	8
407.058	n/a	203529	dot_no7_OFF	27	6-1-4-8-2-5-3-7-7-1	1-6-4-2-7-3-8-5-2-7	8
434.9	n/a	217450	seqLearning_stop	50	n/a	n/a	8
437.357	n/a	218678.5	boundary	boundary	n/a	n/a	8
