Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC462DZH,82258,4,1,n/a
NDARAE866UVF,82954,4,1,n/a
NDARAL828WXM,NaN,NaN,0,n/a
NDARAX287BLD,83990,4,1,n/a
NDARAY475AKD,82826,4,1,n/a
NDARBW026UGE,82823,4,1,n/a
NDARCA618DGA,NaN,NaN,0,n/a
NDARCD296XU9,83763,4,1,n/a
NDARCG785NND,85030,4,1,n/a
NDARCH514JCT,83995,4,1,n/a
NDARCH889NUF,82736,4,1,n/a
NDARCJ433TCG,82275,4,1,n/a
NDARCK162REX,82257,4,1,n/a
NDARCK481KRH,82286,4,1,n/a
NDARCR743RHQ,84817,4,1,n/a
NDARCV378MMX,82286,4,1,n/a
NDARCW932EU6,85065,4,1,n/a
NDARCX462NVA,82253,4,1,n/a
NDARCZ388PF5,84062,4,1,n/a
NDARDC814WW2,NaN,NaN,0,n/a
NDARDG484ZJ1,84807,4,1,n/a
NDARDG747ULB,82693,4,1,n/a
NDARDH305AV2,82710,4,1,n/a
NDARDJ970ELG,82283,4,1,n/a
NDARDN996CPF,82275,4,1,n/a
NDARDR439HY2,85220,4,1,n/a
NDARDR591AUC,1013361,5,1,n/a
NDARDU482DGK,83983,4,1,n/a
NDARDU602LPX,83812,4,1,n/a
NDARDU617ZW1,83189,4,1,n/a
NDARDV204BYM,84919,4,1,n/a
NDARDZ266KET,83958,4,1,n/a
NDARDZ440NGK,82272,4,1,n/a
NDAREM609ZXW,82768,4,1,n/a
NDAREN151YXN,85221,4,1,n/a
NDAREP505XAD,82684,4,1,n/a
NDARER379GTP,82271,4,1,n/a
NDAREU438HAF,NaN,NaN,0,n/a
NDAREV848HWX,82997,4,1,n/a
NDAREW074ZM2,82336,4,1,n/a
NDARFA804ZLW,83820,4,1,n/a
NDARFC203HCD,82299,4,1,n/a
NDARFE555KXB,82710,4,1,n/a
NDARFT176NJP,82283,4,1,n/a
NDARFT615JZ6,84190,4,1,n/a
NDARFT787HJW,82945,4,1,n/a
NDARFU407YL4,83980,4,1,n/a
NDARGC170UK2,82247,4,1,n/a
NDARGC559LN8,82682,4,1,n/a
NDARGD414HBX,85137,4,1,n/a
NDARGK442YHH,82680,4,1,n/a
NDARGM439FZD,82273,4,1,n/a
NDARGM616DJC,82327,4,1,n/a
NDARGP132PYA,82933,4,1,n/a
NDARGT634DUJ,82682,4,1,n/a
NDARGU271CPG,83952,4,1,n/a
NDARGY959RN8,83947,4,1,n/a
NDARHC814ZZL,83765,4,1,n/a
NDARHE283KZN,82273,4,1,n/a
NDARHG260BM9,82672,4,1,n/a
NDARHH654ZF9,83974,4,1,n/a
NDARHH819LH3,206891,7,1,n/a
NDARHL684WYU,82761,4,1,n/a
NDARHL822EJK,82327,4,1,n/a
NDARHM611GDR,82280,4,1,n/a
NDARHN078CDT,82797,4,1,n/a
NDARHN224TPA,82286,4,1,n/a
NDARHP841RMR,82278,4,1,n/a
NDARHZ476MJP,83987,4,1,n/a
NDARHZ814MHQ,82263,4,1,n/a
NDARJD235KZA,82682,4,1,n/a
NDARJE070PLA,82263,4,1,n/a
NDARJG494YDY,82259,4,1,n/a
NDARJG738WY6,83665,3,1,n/a
NDARJJ512AYJ,82246,4,1,n/a
NDARJJ638NAC,83184,4,1,n/a
NDARJN928UPY,83958,4,1,n/a
NDARJT064LRE,82675,4,1,n/a
NDARJV411EH6,NaN,NaN,0,n/a
NDARKC220LZG,NaN,NaN,0,n/a
NDARKE358TFU,83761,4,1,n/a
NDARKF779EK2,82287,4,1,n/a
NDARKJ871YD6,82679,4,1,n/a
NDARKK774VP5,82271,4,1,n/a
NDARKM568HJK,NaN,NaN,0,n/a
NDARKN477EBH,NaN,NaN,0,n/a
NDARKP414AZ5,85060,4,1,n/a
NDARKV800DTW,84529,4,1,n/a
NDARKZ031NJZ,83278,4,1,n/a
NDARLA998XAC,82862,4,1,n/a
