Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC462DZH,118807,66,1,n/a
NDARAE866UVF,134806,75,1,n/a
NDARAL828WXM,115510,165,1,n/a
NDARAX287BLD,117911,77,1,n/a
NDARAY475AKD,122138,72,1,n/a
NDARBW026UGE,117075,82,1,n/a
NDARCA618DGA,NaN,NaN,0,n/a
NDARCD296XU9,111980,79,1,n/a
NDARCG785NND,162353,79,1,n/a
NDARCH514JCT,114545,77,1,n/a
NDARCH889NUF,126527,77,1,n/a
NDARCJ433TCG,114041,78,1,n/a
NDARCK162REX,90332,74,1,n/a
NDARCK481KRH,124041,77,1,n/a
NDARCR743RHQ,146909,76,1,n/a
NDARCV378MMX,115739,78,1,n/a
NDARCW932EU6,109818,78,1,n/a
NDARCX462NVA,118292,78,1,n/a
NDARCZ388PF5,188528,99,1,n/a
NDARDC814WW2,133587,78,1,n/a
NDARDG484ZJ1,455592,71,1,n/a
NDARDG747ULB,125225,79,1,n/a
NDARDH305AV2,128448,76,1,n/a
NDARDJ970ELG,117199,88,1,n/a
NDARDN996CPF,123160,81,1,n/a
NDARDR439HY2,119067,77,1,n/a
NDARDR591AUC,NaN,NaN,0,n/a
NDARDU482DGK,115018,78,1,n/a
NDARDU602LPX,186492,131,1,n/a
NDARDU617ZW1,117492,76,1,n/a
NDARDV204BYM,161514,76,1,n/a
NDARDZ266KET,140402,77,1,n/a
NDARDZ440NGK,126360,84,1,n/a
NDAREM609ZXW,116145,82,1,n/a
NDAREN151YXN,137428,86,1,n/a
NDAREP505XAD,122404,77,1,n/a
NDARER379GTP,201753,77,1,n/a
NDAREU438HAF,NaN,NaN,0,n/a
NDAREV848HWX,118511,81,1,n/a
NDAREW074ZM2,121940,79,1,n/a
NDARFA804ZLW,92090,77,1,n/a
NDARFC203HCD,146357,78,1,n/a
NDARFE555KXB,119176,77,1,n/a
NDARFT176NJP,178808,110,1,n/a
NDARFT615JZ6,131349,77,1,n/a
NDARFT787HJW,150351,79,1,n/a
NDARFU407YL4,286420,82,1,n/a
NDARGC170UK2,123594,75,1,n/a
NDARGC559LN8,133647,74,1,n/a
NDARGD414HBX,139701,77,1,n/a
NDARGK442YHH,127923,77,1,n/a
NDARGM439FZD,133517,77,1,n/a
NDARGM616DJC,146825,76,1,n/a
NDARGP132PYA,114747,96,1,n/a
NDARGT634DUJ,116233,78,1,n/a
NDARGU271CPG,171121,78,1,n/a
NDARGY959RN8,95079,77,1,n/a
NDARHC814ZZL,133763,74,1,n/a
NDARHE283KZN,150374,89,1,n/a
NDARHG260BM9,126067,75,1,n/a
NDARHH654ZF9,207257,77,1,n/a
NDARHH819LH3,135172,78,1,n/a
NDARHL684WYU,125519,79,1,n/a
NDARHL822EJK,120154,123,1,n/a
NDARHM611GDR,132266,76,1,n/a
NDARHN078CDT,178782,76,1,n/a
NDARHN224TPA,125001,70,1,n/a
NDARHP841RMR,146198,79,1,n/a
NDARHZ476MJP,145768,54,1,n/a
NDARHZ814MHQ,119790,76,1,n/a
NDARJD235KZA,119318,84,1,n/a
NDARJE070PLA,168115,99,1,n/a
NDARJG494YDY,127147,77,1,n/a
NDARJG738WY6,NaN,NaN,0,n/a
NDARJJ512AYJ,172437,89,1,n/a
NDARJJ638NAC,141314,78,1,n/a
NDARJN928UPY,132299,94,1,n/a
NDARJT064LRE,117399,78,1,n/a
NDARJV411EH6,159843,76,1,n/a
NDARKC220LZG,141075,86,1,n/a
NDARKE358TFU,152429,80,1,n/a
NDARKF779EK2,115624,72,1,n/a
