onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
252.99	n/a	126495	seqLearning_start	91	n/a	n/a	8
259.278	n/a	129639	learningBlock_1	31	n/a	n/a	8
259.31	n/a	129655	dot_no1_ON	11	n/a	n/a	8
259.898	n/a	129949	dot_no1_OFF	21	n/a	n/a	8
261.218	n/a	130609	dot_no6_ON	16	n/a	n/a	8
261.798	n/a	130899	dot_no6_OFF	26	n/a	n/a	8
263.118	n/a	131559	dot_no4_ON	14	n/a	n/a	8
263.698	n/a	131849	dot_no4_OFF	24	n/a	n/a	8
265.018	n/a	132509	dot_no2_ON	12	n/a	n/a	8
265.598	n/a	132799	dot_no2_OFF	22	n/a	n/a	8
266.918	n/a	133459	dot_no7_ON	17	n/a	n/a	8
267.498	n/a	133749	dot_no7_OFF	27	n/a	n/a	8
268.818	n/a	134409	dot_no3_ON	13	n/a	n/a	8
269.398	n/a	134699	dot_no3_OFF	23	n/a	n/a	8
270.718	n/a	135359	dot_no8_ON	18	n/a	n/a	8
271.298	n/a	135649	dot_no8_OFF	28	n/a	n/a	8
272.618	n/a	136309	dot_no5_ON	15	n/a	n/a	8
273.198	n/a	136599	dot_no5_OFF	25	n/a	n/a	8
274.518	n/a	137259	dot_no2_ON	12	n/a	n/a	8
275.098	n/a	137549	dot_no2_OFF	22	n/a	n/a	8
276.418	n/a	138209	dot_no7_ON	17	n/a	n/a	8
276.998	n/a	138499	dot_no7_OFF	27	1-6-8-4-2-7-5-3-8-7	1-6-4-2-7-3-8-5-2-7	8
341.092	n/a	170546	learningBlock_2	32	n/a	n/a	8
341.1	n/a	170550	dot_no1_ON	11	n/a	n/a	8
341.69	n/a	170845	dot_no1_OFF	21	n/a	n/a	8
343.01	n/a	171505	dot_no6_ON	16	n/a	n/a	8
343.6	n/a	171800	dot_no6_OFF	26	n/a	n/a	8
344.92	n/a	172460	dot_no4_ON	14	n/a	n/a	8
345.5	n/a	172750	dot_no4_OFF	24	n/a	n/a	8
346.82	n/a	173410	dot_no2_ON	12	n/a	n/a	8
347.4	n/a	173700	dot_no2_OFF	22	n/a	n/a	8
348.72	n/a	174360	dot_no7_ON	17	n/a	n/a	8
349.3	n/a	174650	dot_no7_OFF	27	n/a	n/a	8
350.62	n/a	175310	dot_no3_ON	13	n/a	n/a	8
351.2	n/a	175600	dot_no3_OFF	23	n/a	n/a	8
352.52	n/a	176260	dot_no8_ON	18	n/a	n/a	8
353.1	n/a	176550	dot_no8_OFF	28	n/a	n/a	8
354.42	n/a	177210	dot_no5_ON	15	n/a	n/a	8
355	n/a	177500	dot_no5_OFF	25	n/a	n/a	8
356.32	n/a	178160	dot_no2_ON	12	n/a	n/a	8
356.9	n/a	178450	dot_no2_OFF	22	n/a	n/a	8
358.22	n/a	179110	dot_no7_ON	17	n/a	n/a	8
358.8	n/a	179400	dot_no7_OFF	27	1-6-8-5-2-7-3-4-7-8	1-6-4-2-7-3-8-5-2-7	8
389.642	n/a	194821	learningBlock_3	33	n/a	n/a	8
389.65	n/a	194825	dot_no1_ON	11	n/a	n/a	8
390.23	n/a	195115	dot_no1_OFF	21	n/a	n/a	8
391.55	n/a	195775	dot_no6_ON	16	n/a	n/a	8
392.13	n/a	196065	dot_no6_OFF	26	n/a	n/a	8
393.45	n/a	196725	dot_no4_ON	14	n/a	n/a	8
394.03	n/a	197015	dot_no4_OFF	24	n/a	n/a	8
395.35	n/a	197675	dot_no2_ON	12	n/a	n/a	8
395.93	n/a	197965	dot_no2_OFF	22	n/a	n/a	8
397.25	n/a	198625	dot_no7_ON	17	n/a	n/a	8
397.83	n/a	198915	dot_no7_OFF	27	n/a	n/a	8
399.15	n/a	199575	dot_no3_ON	13	n/a	n/a	8
399.73	n/a	199865	dot_no3_OFF	23	n/a	n/a	8
401.05	n/a	200525	dot_no8_ON	18	n/a	n/a	8
401.63	n/a	200815	dot_no8_OFF	28	n/a	n/a	8
402.95	n/a	201475	dot_no5_ON	15	n/a	n/a	8
403.53	n/a	201765	dot_no5_OFF	25	n/a	n/a	8
404.85	n/a	202425	dot_no2_ON	12	n/a	n/a	8
405.43	n/a	202715	dot_no2_OFF	22	n/a	n/a	8
406.75	n/a	203375	dot_no7_ON	17	n/a	n/a	8
407.33	n/a	203665	dot_no7_OFF	27	1-6-2-8-5-3-4-7-3-8	1-6-4-2-7-3-8-5-2-7	8
436.214	n/a	218107	learningBlock_4	34	n/a	n/a	8
436.222	n/a	218111	dot_no1_ON	11	n/a	n/a	8
436.802	n/a	218401	dot_no1_OFF	21	n/a	n/a	8
438.122	n/a	219061	dot_no6_ON	16	n/a	n/a	8
438.702	n/a	219351	dot_no6_OFF	26	n/a	n/a	8
440.022	n/a	220011	dot_no4_ON	14	n/a	n/a	8
440.602	n/a	220301	dot_no4_OFF	24	n/a	n/a	8
441.922	n/a	220961	dot_no2_ON	12	n/a	n/a	8
442.502	n/a	221251	dot_no2_OFF	22	n/a	n/a	8
443.822	n/a	221911	dot_no7_ON	17	n/a	n/a	8
444.402	n/a	222201	dot_no7_OFF	27	n/a	n/a	8
445.722	n/a	222861	dot_no3_ON	13	n/a	n/a	8
446.302	n/a	223151	dot_no3_OFF	23	n/a	n/a	8
447.622	n/a	223811	dot_no8_ON	18	n/a	n/a	8
448.202	n/a	224101	dot_no8_OFF	28	n/a	n/a	8
449.522	n/a	224761	dot_no5_ON	15	n/a	n/a	8
450.112	n/a	225056	dot_no5_OFF	25	n/a	n/a	8
451.432	n/a	225716	dot_no2_ON	12	n/a	n/a	8
452.012	n/a	226006	dot_no2_OFF	22	n/a	n/a	8
453.332	n/a	226666	dot_no7_ON	17	n/a	n/a	8
453.912	n/a	226956	dot_no7_OFF	27	1-6-2-8-5-3-4-7-3-7	1-6-4-2-7-3-8-5-2-7	8
485.234	n/a	242617	learningBlock_5	35	n/a	n/a	8
485.242	n/a	242621	dot_no1_ON	11	n/a	n/a	8
485.822	n/a	242911	dot_no1_OFF	21	n/a	n/a	8
487.144	n/a	243572	dot_no6_ON	16	n/a	n/a	8
487.722	n/a	243861	dot_no6_OFF	26	n/a	n/a	8
489.042	n/a	244521	dot_no4_ON	14	n/a	n/a	8
489.622	n/a	244811	dot_no4_OFF	24	n/a	n/a	8
490.944	n/a	245472	dot_no2_ON	12	n/a	n/a	8
491.524	n/a	245762	dot_no2_OFF	22	n/a	n/a	8
492.844	n/a	246422	dot_no7_ON	17	n/a	n/a	8
493.424	n/a	246712	dot_no7_OFF	27	n/a	n/a	8
494.744	n/a	247372	dot_no3_ON	13	n/a	n/a	8
495.324	n/a	247662	dot_no3_OFF	23	n/a	n/a	8
496.644	n/a	248322	dot_no8_ON	18	n/a	n/a	8
497.224	n/a	248612	dot_no8_OFF	28	n/a	n/a	8
498.544	n/a	249272	dot_no5_ON	15	n/a	n/a	8
499.124	n/a	249562	dot_no5_OFF	25	n/a	n/a	8
500.444	n/a	250222	dot_no2_ON	12	n/a	n/a	8
501.024	n/a	250512	dot_no2_OFF	22	n/a	n/a	8
502.344	n/a	251172	dot_no7_ON	17	n/a	n/a	8
502.924	n/a	251462	dot_no7_OFF	27	1-6-8-2-4-5-3-7-3-8	1-6-4-2-7-3-8-5-2-7	8
530.518	n/a	265259	seqLearning_stop	50	n/a	n/a	8
536.513	n/a	268256.5	boundary	boundary	n/a	n/a	8
