onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
91.216	n/a	45608	seqLearning_start	91	n/a	n/a	8
97.49	n/a	48745	learningBlock_1	31	n/a	n/a	8
97.52	n/a	48760	dot_no1_ON	11	n/a	n/a	8
98.11	n/a	49055	dot_no1_OFF	21	n/a	n/a	8
99.428	n/a	49714	dot_no6_ON	16	n/a	n/a	8
100.008	n/a	50004	dot_no6_OFF	26	n/a	n/a	8
101.328	n/a	50664	dot_no4_ON	14	n/a	n/a	8
101.908	n/a	50954	dot_no4_OFF	24	n/a	n/a	8
103.23	n/a	51615	dot_no2_ON	12	n/a	n/a	8
103.808	n/a	51904	dot_no2_OFF	22	n/a	n/a	8
105.128	n/a	52564	dot_no7_ON	17	n/a	n/a	8
105.708	n/a	52854	dot_no7_OFF	27	n/a	n/a	8
107.028	n/a	53514	dot_no3_ON	13	n/a	n/a	8
107.608	n/a	53804	dot_no3_OFF	23	n/a	n/a	8
108.928	n/a	54464	dot_no8_ON	18	n/a	n/a	8
109.508	n/a	54754	dot_no8_OFF	28	n/a	n/a	8
110.828	n/a	55414	dot_no5_ON	15	n/a	n/a	8
111.408	n/a	55704	dot_no5_OFF	25	n/a	n/a	8
112.73	n/a	56365	dot_no2_ON	12	n/a	n/a	8
113.31	n/a	56655	dot_no2_OFF	22	n/a	n/a	8
114.63	n/a	57315	dot_no7_ON	17	n/a	n/a	8
115.21	n/a	57605	dot_no7_OFF	27	1-6-3-8-7-2-4-5-2-3	1-6-4-2-7-3-8-5-2-7	8
153.862	n/a	76931	learningBlock_2	32	n/a	n/a	8
153.87	n/a	76935	dot_no1_ON	11	n/a	n/a	8
154.45	n/a	77225	dot_no1_OFF	21	n/a	n/a	8
155.77	n/a	77885	dot_no6_ON	16	n/a	n/a	8
156.35	n/a	78175	dot_no6_OFF	26	n/a	n/a	8
157.67	n/a	78835	dot_no4_ON	14	n/a	n/a	8
158.25	n/a	79125	dot_no4_OFF	24	n/a	n/a	8
159.57	n/a	79785	dot_no2_ON	12	n/a	n/a	8
160.15	n/a	80075	dot_no2_OFF	22	n/a	n/a	8
161.47	n/a	80735	dot_no7_ON	17	n/a	n/a	8
162.05	n/a	81025	dot_no7_OFF	27	n/a	n/a	8
163.37	n/a	81685	dot_no3_ON	13	n/a	n/a	8
163.95	n/a	81975	dot_no3_OFF	23	n/a	n/a	8
165.27	n/a	82635	dot_no8_ON	18	n/a	n/a	8
165.85	n/a	82925	dot_no8_OFF	28	n/a	n/a	8
167.17	n/a	83585	dot_no5_ON	15	n/a	n/a	8
167.75	n/a	83875	dot_no5_OFF	25	n/a	n/a	8
169.07	n/a	84535	dot_no2_ON	12	n/a	n/a	8
169.65	n/a	84825	dot_no2_OFF	22	n/a	n/a	8
170.97	n/a	85485	dot_no7_ON	17	n/a	n/a	8
171.55	n/a	85775	dot_no7_OFF	27	1-6-4-7-3-2-5-8-2-6	1-6-4-2-7-3-8-5-2-7	8
195.364	n/a	97682	learningBlock_3	33	n/a	n/a	8
195.37	n/a	97685	dot_no1_ON	11	n/a	n/a	8
195.96	n/a	97980	dot_no1_OFF	21	n/a	n/a	8
197.28	n/a	98640	dot_no6_ON	16	n/a	n/a	8
197.862	n/a	98931	dot_no6_OFF	26	n/a	n/a	8
199.18	n/a	99590	dot_no4_ON	14	n/a	n/a	8
199.762	n/a	99881	dot_no4_OFF	24	n/a	n/a	8
201.082	n/a	100541	dot_no2_ON	12	n/a	n/a	8
201.662	n/a	100831	dot_no2_OFF	22	n/a	n/a	8
202.982	n/a	101491	dot_no7_ON	17	n/a	n/a	8
203.562	n/a	101781	dot_no7_OFF	27	n/a	n/a	8
