onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
63.028	n/a	31514	seqLearning_start	91	n/a	n/a	8
72.366	n/a	36183	learningBlock_1	31	n/a	n/a	8
72.404	n/a	36202	dot_no1_ON	11	n/a	n/a	8
72.994	n/a	36497	dot_no1_OFF	21	n/a	n/a	8
74.32	n/a	37160	dot_no6_ON	16	n/a	n/a	8
74.902	n/a	37451	dot_no6_OFF	26	n/a	n/a	8
76.224	n/a	38112	dot_no4_ON	14	n/a	n/a	8
76.812	n/a	38406	dot_no4_OFF	24	n/a	n/a	8
78.134	n/a	39067	dot_no2_ON	12	n/a	n/a	8
78.722	n/a	39361	dot_no2_OFF	22	n/a	n/a	8
80.044	n/a	40022	dot_no7_ON	17	n/a	n/a	8
80.632	n/a	40316	dot_no7_OFF	27	n/a	n/a	8
81.954	n/a	40977	dot_no3_ON	13	n/a	n/a	8
82.542	n/a	41271	dot_no3_OFF	23	n/a	n/a	8
83.864	n/a	41932	dot_no8_ON	18	n/a	n/a	8
84.452	n/a	42226	dot_no8_OFF	28	n/a	n/a	8
85.774	n/a	42887	dot_no5_ON	15	n/a	n/a	8
86.362	n/a	43181	dot_no5_OFF	25	n/a	n/a	8
87.684	n/a	43842	dot_no2_ON	12	n/a	n/a	8
88.272	n/a	44136	dot_no2_OFF	22	n/a	n/a	8
89.592	n/a	44796	dot_no7_ON	17	n/a	n/a	8
90.182	n/a	45091	dot_no7_OFF	27	1-6-4-2-8-7-7-3-5-2	1-6-4-2-7-3-8-5-2-7	8
118.322	n/a	59161	learningBlock_2	32	n/a	n/a	8
118.334	n/a	59167	dot_no1_ON	11	n/a	n/a	8
118.922	n/a	59461	dot_no1_OFF	21	n/a	n/a	8
120.244	n/a	60122	dot_no6_ON	16	n/a	n/a	8
120.832	n/a	60416	dot_no6_OFF	26	n/a	n/a	8
122.154	n/a	61077	dot_no4_ON	14	n/a	n/a	8
122.742	n/a	61371	dot_no4_OFF	24	n/a	n/a	8
124.064	n/a	62032	dot_no2_ON	12	n/a	n/a	8
124.652	n/a	62326	dot_no2_OFF	22	n/a	n/a	8
125.974	n/a	62987	dot_no7_ON	17	n/a	n/a	8
126.562	n/a	63281	dot_no7_OFF	27	n/a	n/a	8
127.884	n/a	63942	dot_no3_ON	13	n/a	n/a	8
128.472	n/a	64236	dot_no3_OFF	23	n/a	n/a	8
129.804	n/a	64902	dot_no8_ON	18	n/a	n/a	8
130.394	n/a	65197	dot_no8_OFF	28	n/a	n/a	8
131.714	n/a	65857	dot_no5_ON	15	n/a	n/a	8
132.304	n/a	66152	dot_no5_OFF	25	n/a	n/a	8
133.624	n/a	66812	dot_no2_ON	12	n/a	n/a	8
134.212	n/a	67106	dot_no2_OFF	22	n/a	n/a	8
135.534	n/a	67767	dot_no7_ON	17	n/a	n/a	8
136.122	n/a	68061	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
163.572	n/a	81786	learningBlock_3	33	n/a	n/a	8
163.584	n/a	81792	dot_no1_ON	11	n/a	n/a	8
164.174	n/a	82087	dot_no1_OFF	21	n/a	n/a	8
165.494	n/a	82747	dot_no6_ON	16	n/a	n/a	8
166.084	n/a	83042	dot_no6_OFF	26	n/a	n/a	8
167.404	n/a	83702	dot_no4_ON	14	n/a	n/a	8
