onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
69.824	n/a	34912	seqLearning_start	91	n/a	n/a	8
76.08	n/a	38040	learningBlock_1	31	n/a	n/a	8
76.11	n/a	38055	dot_no1_ON	11	n/a	n/a	8
76.698	n/a	38349	dot_no1_OFF	21	n/a	n/a	8
78.018	n/a	39009	dot_no6_ON	16	n/a	n/a	8
78.598	n/a	39299	dot_no6_OFF	26	n/a	n/a	8
79.918	n/a	39959	dot_no4_ON	14	n/a	n/a	8
80.498	n/a	40249	dot_no4_OFF	24	n/a	n/a	8
81.818	n/a	40909	dot_no2_ON	12	n/a	n/a	8
82.398	n/a	41199	dot_no2_OFF	22	n/a	n/a	8
83.718	n/a	41859	dot_no7_ON	17	n/a	n/a	8
84.298	n/a	42149	dot_no7_OFF	27	n/a	n/a	8
85.618	n/a	42809	dot_no3_ON	13	n/a	n/a	8
86.198	n/a	43099	dot_no3_OFF	23	n/a	n/a	8
87.518	n/a	43759	dot_no8_ON	18	n/a	n/a	8
88.098	n/a	44049	dot_no8_OFF	28	n/a	n/a	8
89.418	n/a	44709	dot_no5_ON	15	n/a	n/a	8
89.998	n/a	44999	dot_no5_OFF	25	n/a	n/a	8
91.318	n/a	45659	dot_no2_ON	12	n/a	n/a	8
91.898	n/a	45949	dot_no2_OFF	22	n/a	n/a	8
93.218	n/a	46609	dot_no7_ON	17	n/a	n/a	8
93.808	n/a	46904	dot_no7_OFF	27	1-6-4-2-3-8-7-5-2-5	1-6-4-2-7-3-8-5-2-7	8
134.668	n/a	67334	learningBlock_2	32	n/a	n/a	8
134.676	n/a	67338	dot_no1_ON	11	n/a	n/a	8
135.256	n/a	67628	dot_no1_OFF	21	n/a	n/a	8
136.576	n/a	68288	dot_no6_ON	16	n/a	n/a	8
137.156	n/a	68578	dot_no6_OFF	26	n/a	n/a	8
138.476	n/a	69238	dot_no4_ON	14	n/a	n/a	8
139.056	n/a	69528	dot_no4_OFF	24	n/a	n/a	8
140.376	n/a	70188	dot_no2_ON	12	n/a	n/a	8
140.956	n/a	70478	dot_no2_OFF	22	n/a	n/a	8
142.278	n/a	71139	dot_no7_ON	17	n/a	n/a	8
142.856	n/a	71428	dot_no7_OFF	27	n/a	n/a	8
144.176	n/a	72088	dot_no3_ON	13	n/a	n/a	8
144.756	n/a	72378	dot_no3_OFF	23	n/a	n/a	8
146.076	n/a	73038	dot_no8_ON	18	n/a	n/a	8
146.656	n/a	73328	dot_no8_OFF	28	n/a	n/a	8
147.976	n/a	73988	dot_no5_ON	15	n/a	n/a	8
148.556	n/a	74278	dot_no5_OFF	25	n/a	n/a	8
149.876	n/a	74938	dot_no2_ON	12	n/a	n/a	8
150.456	n/a	75228	dot_no2_OFF	22	n/a	n/a	8
151.776	n/a	75888	dot_no7_ON	17	n/a	n/a	8
152.356	n/a	76178	dot_no7_OFF	27	1-6-4-2-8-5-7-3-2-5	1-6-4-2-7-3-8-5-2-7	8
187.418	n/a	93709	learningBlock_3	33	n/a	n/a	8
187.426	n/a	93713	dot_no1_ON	11	n/a	n/a	8
188.006	n/a	94003	dot_no1_OFF	21	n/a	n/a	8
189.326	n/a	94663	dot_no6_ON	16	n/a	n/a	8
189.906	n/a	94953	dot_no6_OFF	26	n/a	n/a	8
191.226	n/a	95613	dot_no4_ON	14	n/a	n/a	8
191.806	n/a	95903	dot_no4_OFF	24	n/a	n/a	8
193.126	n/a	96563	dot_no2_ON	12	n/a	n/a	8
193.706	n/a	96853	dot_no2_OFF	22	n/a	n/a	8
195.026	n/a	97513	dot_no7_ON	17	n/a	n/a	8
195.606	n/a	97803	dot_no7_OFF	27	n/a	n/a	8
196.926	n/a	98463	dot_no3_ON	13	n/a	n/a	8
197.506	n/a	98753	dot_no3_OFF	23	n/a	n/a	8
198.826	n/a	99413	dot_no8_ON	18	n/a	n/a	8
199.406	n/a	99703	dot_no8_OFF	28	n/a	n/a	8
200.726	n/a	100363	dot_no5_ON	15	n/a	n/a	8
201.306	n/a	100653	dot_no5_OFF	25	n/a	n/a	8
202.626	n/a	101313	dot_no2_ON	12	n/a	n/a	8
203.206	n/a	101603	dot_no2_OFF	22	n/a	n/a	8
204.526	n/a	102263	dot_no7_ON	17	n/a	n/a	8
205.106	n/a	102553	dot_no7_OFF	27	1-6-4-2-8-3-7-5-2-7	1-6-4-2-7-3-8-5-2-7	8
234.648	n/a	117324	learningBlock_4	34	n/a	n/a	8
234.654	n/a	117327	dot_no1_ON	11	n/a	n/a	8
235.234	n/a	117617	dot_no1_OFF	21	n/a	n/a	8
236.554	n/a	118277	dot_no6_ON	16	n/a	n/a	8
237.134	n/a	118567	dot_no6_OFF	26	n/a	n/a	8
238.454	n/a	119227	dot_no4_ON	14	n/a	n/a	8
239.034	n/a	119517	dot_no4_OFF	24	n/a	n/a	8
240.354	n/a	120177	dot_no2_ON	12	n/a	n/a	8
240.934	n/a	120467	dot_no2_OFF	22	n/a	n/a	8
242.254	n/a	121127	dot_no7_ON	17	n/a	n/a	8
242.834	n/a	121417	dot_no7_OFF	27	n/a	n/a	8
244.154	n/a	122077	dot_no3_ON	13	n/a	n/a	8
244.734	n/a	122367	dot_no3_OFF	23	n/a	n/a	8
246.054	n/a	123027	dot_no8_ON	18	n/a	n/a	8
246.634	n/a	123317	dot_no8_OFF	28	n/a	n/a	8
247.954	n/a	123977	dot_no5_ON	15	n/a	n/a	8
248.544	n/a	124272	dot_no5_OFF	25	n/a	n/a	8
249.864	n/a	124932	dot_no2_ON	12	n/a	n/a	8
250.444	n/a	125222	dot_no2_OFF	22	n/a	n/a	8
251.764	n/a	125882	dot_no7_ON	17	n/a	n/a	8
252.344	n/a	126172	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
269.606	n/a	134803	learningBlock_5	35	n/a	n/a	8
269.614	n/a	134807	dot_no1_ON	11	n/a	n/a	8
270.194	n/a	135097	dot_no1_OFF	21	n/a	n/a	8
271.514	n/a	135757	dot_no6_ON	16	n/a	n/a	8
272.094	n/a	136047	dot_no6_OFF	26	n/a	n/a	8
273.414	n/a	136707	dot_no4_ON	14	n/a	n/a	8
273.994	n/a	136997	dot_no4_OFF	24	n/a	n/a	8
275.314	n/a	137657	dot_no2_ON	12	n/a	n/a	8
275.894	n/a	137947	dot_no2_OFF	22	n/a	n/a	8
277.214	n/a	138607	dot_no7_ON	17	n/a	n/a	8
277.794	n/a	138897	dot_no7_OFF	27	n/a	n/a	8
279.114	n/a	139557	dot_no3_ON	13	n/a	n/a	8
279.694	n/a	139847	dot_no3_OFF	23	n/a	n/a	8
281.014	n/a	140507	dot_no8_ON	18	n/a	n/a	8
281.604	n/a	140802	dot_no8_OFF	28	n/a	n/a	8
282.924	n/a	141462	dot_no5_ON	15	n/a	n/a	8
283.504	n/a	141752	dot_no5_OFF	25	n/a	n/a	8
284.824	n/a	142412	dot_no2_ON	12	n/a	n/a	8
285.404	n/a	142702	dot_no2_OFF	22	n/a	n/a	8
286.724	n/a	143362	dot_no7_ON	17	n/a	n/a	8
287.314	n/a	143657	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
301.686	n/a	150843	seqLearning_stop	50	n/a	n/a	8
306.019	n/a	153009.5	boundary	boundary	n/a	n/a	8
