onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.34	n/a	1670	video_start	81
120.732	n/a	60366	video_stop	101
121.324	n/a	60662	break cnt	break cnt
148.684	n/a	74342	9999	9999
